player_id,match_id,goals,marks,tackles,disposals
1139,168,0,5,2,17
1156,168,0,4,6,40
1121,168,0,3,3,38
1142,168,0,4,9,29
1126,168,0,7,1,12
1133,168,0,11,4,29
1137,168,2,5,0,11
1333,168,2,2,3,20
1327,168,2,5,2,34
1337,168,2,4,3,33
1325,168,0,9,4,25
1329,168,2,7,2,40
1322,168,1,3,5,12
1353,168,2,3,5,23
1341,168,1,3,8,30
1336,168,3,8,6,33
1338,168,0,4,5,27
1328,168,0,4,1,15
1330,168,4,9,4,20
1349,168,1,5,7,24
1339,168,3,9,3,33
1324,168,3,3,2,18
1354,168,0,6,10,15
1323,168,1,2,0,18
1357,168,2,11,6,15
1647,169,2,5,5,18
1643,169,2,9,0,24
1642,169,3,8,2,15
1654,169,0,9,4,30
1670,169,3,2,5,16
1680,169,0,8,7,32
1651,169,1,6,8,34
1645,169,1,5,5,21
1677,169,0,5,2,22
1666,169,1,4,7,33
1644,169,0,7,2,11
1667,169,1,9,5,12
1646,169,0,4,9,22
1648,169,1,8,3,31
1678,169,0,7,4,29
1675,169,0,4,5,19
1663,169,3,5,3,40
1665,169,1,7,6,28
1479,169,0,10,2,21
1441,169,0,3,5,35
1460,169,0,8,7,31
1470,169,2,9,4,11
1459,169,3,10,0,19
1464,169,1,5,3,15
1477,169,3,7,1,14
1455,169,4,9,1,12
1463,169,1,5,0,22
1448,169,0,5,4,16
1447,169,1,6,1,13
1473,169,0,12,9,24
1465,169,1,9,6,28
1480,169,2,8,8,28
1458,169,0,10,2,35
1474,169,0,5,6,30
1452,169,1,5,4,24
1443,169,0,6,7,30
1258,170,1,8,10,20
1249,170,0,9,3,39
1267,170,2,9,2,16
1244,170,0,6,3,17
1266,170,3,8,6,25
1270,170,2,10,8,38
1252,170,0,8,4,16
1265,170,1,3,3,20
1280,170,2,3,1,19
1269,170,0,5,6,15
1268,170,1,11,7,22
1260,170,2,6,1,11
1242,170,4,5,8,29
1271,170,3,9,1,23
1278,170,1,10,7,23
1255,170,0,4,8,32
1254,170,3,4,0,24
1253,170,0,3,2,25
1043,170,3,9,4,22
1068,170,2,5,3,21
1057,170,2,5,1,14
1075,170,0,9,6,33
1042,170,1,9,3,38
1062,170,0,11,5,30
1052,170,1,4,4,22
1063,170,2,5,5,23
1058,170,1,11,4,25
1074,170,0,9,7,20
1055,170,1,8,3,25
1049,170,0,11,2,23
1050,170,0,10,7,13
1064,170,1,10,3,28
1080,170,1,9,4,16
1048,170,0,8,4,18
1061,170,0,9,7,22
1069,170,0,10,6,30
1481,171,0,7,3,14
1484,171,1,10,8,33
1517,171,0,5,4,23
1499,171,0,6,9,16
1511,171,1,6,7,29
1516,171,1,7,3,22
1496,171,1,6,7,16
1494,171,2,4,5,11
1491,171,0,3,6,31
1485,171,0,9,2,25
1503,171,1,8,1,23
1514,171,0,11,3,29
1518,171,0,9,2,24
1520,171,2,10,6,24
1490,171,1,3,3,37
1498,171,0,8,2,25
1508,171,0,9,2,16
1493,171,3,10,6,23
1312,171,1,5,4,18
1302,171,0,8,3,38
1319,171,0,10,4,16
1311,171,3,4,2,14
1309,171,1,9,3,24
1297,171,1,6,2,24
1300,171,1,7,8,29
1294,171,2,5,8,24
1282,171,2,4,4,21
1301,171,3,7,5,13
1313,171,0,11,10,28
1286,171,0,10,6,24
1283,171,1,7,2,15
1290,171,0,9,8,17
1293,171,0,5,8,23
1314,171,1,6,8,32
1307,171,4,3,4,15
1304,171,4,3,4,39
1673,172,1,7,4,29
1662,172,2,5,4,16
1666,172,0,9,5,36
1680,172,0,6,6,23
1654,172,0,8,8,25
1646,172,1,11,6,28
1677,172,1,3,5,26
1642,172,2,4,5,13
1649,172,1,8,7,17
1674,172,1,9,2,22
1679,172,0,9,2,23
1670,172,5,5,0,19
1665,172,2,7,6,17
1660,172,0,12,10,30
1661,172,0,5,6,36
1644,172,1,9,3,22
1676,172,0,9,1,21
1645,172,0,5,6,25
1027,172,2,7,5,16
1001,172,1,6,8,31
1017,172,1,8,5,24
1039,172,0,7,7,18
1024,172,5,8,2,13
1036,172,0,5,1,20
1016,172,1,5,7,28
1011,172,0,6,2,32
1014,172,0,9,7,20
1003,172,3,9,5,24
1029,172,0,8,3,29
1004,172,1,3,5,21
1040,172,0,7,4,11
1032,172,0,9,8,32
1020,172,0,7,5,26
1028,172,0,4,3,15
1002,172,1,10,10,23
1021,172,1,3,8,29
1187,173,1,6,4,29
1176,173,1,7,8,32
1190,173,0,6,2,27
1195,173,0,10,2,29
1169,173,0,7,2,24
1200,173,1,7,2,25
1193,173,1,9,5,25
1166,173,0,4,7,16
1180,173,1,3,8,27
1182,173,0,5,6,21
1164,173,0,10,4,22
1178,173,0,10,5,16
1194,173,3,7,2,21
1188,173,0,9,3,35
1181,173,2,4,6,25
1172,173,0,5,8,26
1163,173,0,6,4,28
1189,173,1,8,5,13
1515,173,0,3,0,13
1490,173,0,10,2,37
1493,173,2,10,6,20
1510,173,0,7,6,24
1497,173,0,6,0,23
1520,173,0,5,7,28
1488,173,3,9,7,29
1514,173,0,10,6,20
1501,173,0,10,5,22
1507,173,1,9,1,25
1499,173,1,5,5,23
1491,173,1,10,6,24
1484,173,2,3,5,28
1496,173,0,12,4,15
1502,173,0,10,3,13
1509,173,1,9,8,25
1494,173,5,10,4,17
1483,173,0,10,3,22
1600,174,4,5,5,21
1579,174,3,6,5,37
1571,174,0,3,4,17
1595,174,2,6,3,28
1587,174,0,7,6,17
1580,174,0,8,6,27
1563,174,0,6,6,10
1561,174,1,6,2,20
1569,174,1,8,3,29
1594,174,1,4,5,30
1572,174,1,10,4,30
1562,174,1,2,3,23
1575,174,3,5,8,36
1564,174,1,6,2,14
1589,174,2,8,4,20
1596,174,1,9,3,36
1584,174,2,9,2,10
1581,174,2,5,5,27
1143,174,0,3,5,17
1156,174,3,6,2,37
1121,174,4,7,5,38
1159,174,0,4,2,17
1131,174,2,7,0,17
1132,174,3,8,4,39
1136,174,4,7,0,13
1141,174,1,9,5,40
1134,174,0,7,5,22
1129,174,1,10,5,36
1135,174,1,10,5,32
1155,174,1,9,3,24
1144,174,0,10,9,15
1147,174,1,7,7,16
1149,174,2,6,3,15
1138,174,2,4,5,38
1133,174,0,10,5,17
1157,174,1,5,7,22
1469,175,2,6,5,38
1452,175,1,8,4,36
1460,175,2,6,8,40
1474,175,1,7,3,39
1461,175,1,6,7,32
1443,175,1,12,10,27
1448,175,1,5,5,16
1462,175,0,5,3,29
1447,175,1,8,3,15
1454,175,0,8,4,32
1464,175,0,8,1,10
1471,175,3,9,2,12
1476,175,0,10,6,22
1459,175,1,6,3,24
1473,175,0,11,5,27
1467,175,1,4,5,39
1445,175,0,7,10,20
1463,175,1,4,5,24
1310,175,0,5,7,24
1289,175,2,9,5,21
1291,175,1,7,7,18
1300,175,2,9,7,40
1285,175,2,9,8,32
1313,175,0,9,3,27
1306,175,2,5,5,20
1290,175,1,6,8,30
1284,175,4,3,4,20
1282,175,1,3,2,20
1312,175,3,10,0,17
1297,175,4,5,1,14
1295,175,1,7,5,10
1317,175,2,8,7,40
1299,175,2,10,5,37
1286,175,2,8,2,36
1318,175,0,4,5,17
1298,175,1,11,6,24
1693,176,0,10,4,24
1720,176,1,8,4,18
1695,176,3,8,4,20
1715,176,0,5,2,31
1702,176,0,7,1,25
1689,176,0,3,3,20
1686,176,1,8,4,17
1684,176,0,10,1,11
1716,176,1,6,3,27
1718,176,3,9,1,15
1700,176,0,4,3,22
1708,176,1,5,3,23
1712,176,0,2,5,20
1694,176,0,4,5,20
1698,176,2,8,3,17
1688,176,0,4,5,29
1707,176,2,9,5,18
1691,176,0,10,7,10
1042,176,0,5,5,28
1057,176,2,5,1,25
1064,176,0,6,7,29
1070,176,0,6,1,11
1067,176,0,8,3,30
1062,176,0,8,7,22
1044,176,1,3,5,29
1079,176,2,4,5,21
1046,176,3,3,3,22
1080,176,4,7,1,24
1076,176,1,9,3,32
1054,176,4,2,3,10
1075,176,1,4,2,30
1056,176,0,8,6,15
1050,176,0,9,3,12
1069,176,1,5,5,15
1043,176,1,5,4,17
1063,176,1,8,0,11
1544,177,2,7,5,18
1527,177,2,3,4,20
1524,177,2,9,3,10
1542,177,1,9,2,21
1536,177,0,5,7,36
1551,177,0,9,5,21
1548,177,1,5,2,31
1528,177,2,8,5,35
1560,177,2,8,3,24
1546,177,1,5,2,28
1525,177,0,10,1,12
1535,177,0,3,8,22
1556,177,2,5,6,18
1545,177,1,3,5,19
1543,177,1,10,5,29
1532,177,2,9,6,27
1559,177,2,4,2,25
1526,177,1,4,1,17
1401,177,1,3,2,21
1404,177,3,2,2,19
1434,177,1,4,7,15
1438,177,1,4,6,25
1416,177,3,2,4,14
1437,177,0,6,4,26
1429,177,3,8,2,16
1422,177,2,7,5,27
1426,177,0,6,7,24
1428,177,1,10,3,25
1406,177,0,11,10,15
1415,177,0,3,6,25
1435,177,0,10,6,22
1413,177,1,5,5,13
1419,177,5,7,4,25
1431,177,5,5,7,33
1421,177,1,6,3,12
1424,177,0,9,7,38
1609,178,1,6,4,22
1625,178,0,6,8,18
1640,178,0,10,1,24
1624,178,1,6,4,29
1630,178,1,4,5,20
1619,178,0,5,2,22
1617,178,0,10,2,27
1610,178,0,8,5,25
1623,178,4,8,3,23
1605,178,2,3,6,23
1622,178,0,10,4,23
1616,178,0,7,5,24
1611,178,2,8,3,35
1603,178,0,7,6,23
1612,178,1,9,4,28
1615,178,1,8,2,24
1601,178,2,6,0,16
1626,178,1,5,7,22
1260,178,2,5,2,21
1275,178,1,5,8,21
1279,178,1,8,3,20
1266,178,0,6,5,35
1249,178,0,4,5,36
1244,178,1,4,1,21
1259,178,2,6,6,34
1255,178,1,6,2,29
1270,178,2,7,8,22
1253,178,1,6,2,26
1276,178,2,4,2,38
1256,178,0,10,4,26
1269,178,0,6,6,25
1272,178,0,6,8,17
1262,178,1,8,4,19
1251,178,0,10,8,18
1241,178,2,6,4,22
1248,178,0,4,6,23
1217,179,2,7,4,27
1228,179,1,7,3,22
1232,179,2,6,2,30
1234,179,1,5,10,24
1223,179,0,5,7,29
1207,179,1,3,7,33
1216,179,0,11,3,27
1211,179,1,9,4,21
1226,179,3,4,5,18
1240,179,2,3,5,21
1204,179,4,2,4,24
1212,179,1,7,4,16
1219,179,0,11,6,17
1229,179,2,9,0,23
1235,179,2,8,3,27
1225,179,0,8,4,21
1213,179,1,7,8,27
1237,179,2,12,2,22
1353,179,1,3,2,25
1341,179,1,8,2,34
1322,179,2,6,1,10
1336,179,2,7,3,20
1350,179,3,5,3,12
1355,179,0,5,7,33
1337,179,0,7,3,23
1347,179,0,4,2,20
1329,179,1,8,3,25
1340,179,0,7,6,25
1344,179,3,5,4,24
1346,179,2,10,3,27
1334,179,0,9,1,17
1356,179,0,4,5,17
1331,179,2,6,3,18
1343,179,1,4,6,23
1345,179,1,9,2,25
1339,179,1,8,4,40
1084,180,1,5,6,17
1086,180,1,7,3,23
1098,180,2,9,3,23
1118,180,0,3,7,20
1105,180,0,4,8,22
1101,180,4,10,4,23
1119,180,0,11,10,17
1085,180,0,11,4,19
1113,180,0,6,8,29
1087,180,4,5,0,19
1093,180,3,6,2,25
1094,180,0,9,6,38
1095,180,2,5,4,24
1103,180,0,10,8,20
1117,180,1,9,4,38
1100,180,3,4,5,24
1092,180,2,3,0,10
1115,180,0,9,2,27
1382,180,2,10,2,20
1379,180,0,11,5,24
1376,180,1,6,7,23
1388,180,4,4,3,18
1369,180,1,8,8,23
1396,180,2,10,4,24
1389,180,2,10,7,32
1370,180,1,7,2,25
1380,180,1,9,6,20
1362,180,0,12,7,25
1367,180,0,9,7,23
1397,180,1,12,9,19
1371,180,0,8,5,13
1391,180,0,8,6,17
1372,180,2,10,2,22
1394,180,1,10,6,38
1363,180,3,9,3,23
1368,180,4,2,1,20
1018,181,1,6,1,19
1006,181,3,7,3,13
1022,181,2,10,6,25
1025,181,1,7,2,31
1011,181,1,6,3,30
1017,181,2,6,1,16
1037,181,1,10,7,29
1014,181,1,11,2,22
1024,181,4,5,2,25
1016,181,0,3,6,23
1032,181,2,6,4,40
1030,181,1,4,1,17
1020,181,0,10,3,21
1035,181,1,8,4,18
1027,181,2,3,1,17
1023,181,1,10,5,20
1026,181,1,7,6,26
1021,181,1,5,2,36
1516,181,0,6,7,38
1499,181,0,5,5,18
1502,181,1,5,4,10
1496,181,0,8,4,19
1482,181,1,7,4,26
1520,181,0,8,10,27
1509,181,1,7,5,38
1500,181,0,11,5,28
1486,181,1,9,7,32
1505,181,2,10,4,17
1484,181,0,8,6,28
1495,181,2,9,4,17
1490,181,0,3,8,39
1485,181,0,5,4,17
1501,181,0,6,7,30
1481,181,3,4,1,14
1494,181,4,3,4,12
1511,181,1,5,8,28
1388,182,3,8,2,13
1374,182,2,8,4,29
1390,182,1,6,2,10
1363,182,6,10,3,24
1361,182,0,8,3,29
1366,182,0,5,7,18
1394,182,1,8,6,23
1395,182,4,10,9,15
1381,182,0,6,6,27
1397,182,0,5,10,23
1387,182,0,8,3,34
1384,182,1,9,1,13
1393,182,0,5,5,16
1375,182,0,5,4,33
1369,182,1,6,3,30
1373,182,0,8,0,17
1372,182,3,5,4,16
1379,182,0,11,10,30
1633,182,1,7,6,12
1616,182,1,3,3,37
1601,182,2,7,4,10
1602,182,2,10,2,30
1607,182,3,7,2,39
1635,182,0,7,5,21
1622,182,1,10,2,20
1626,182,0,4,5,22
1625,182,0,12,8,30
1618,182,1,9,5,22
1630,182,0,10,2,16
1617,182,0,7,10,30
1639,182,4,5,3,21
1636,182,0,3,2,33
1613,182,3,8,3,10
1612,182,2,7,6,30
1629,182,0,8,7,32
1603,182,1,8,6,22
1353,183,2,8,4,18
1333,183,4,6,4,18
1326,183,3,2,4,12
1324,183,0,4,0,11
1351,183,0,7,7,16
1347,183,0,5,2,18
1322,183,1,9,3,24
1327,183,1,9,5,27
1358,183,1,11,4,19
1339,183,2,4,8,28
1331,183,2,10,4,25
1352,183,0,5,8,22
1357,183,3,6,8,20
1325,183,0,5,2,19
1344,183,4,8,3,15
1321,183,1,9,2,28
1341,183,1,8,7,32
1335,183,0,5,10,15
1545,183,1,7,3,15
1558,183,0,5,4,24
1542,183,0,9,7,16
1536,183,0,10,6,28
1549,183,0,3,3,12
1551,183,3,3,3,31
1559,183,1,2,2,10
1560,183,0,4,3,29
1552,183,0,4,8,22
1523,183,0,4,8,23
1532,183,4,6,5,40
1540,183,1,10,3,20
1531,183,0,5,5,38
1555,183,3,9,2,20
1533,183,0,7,2,18
1544,183,1,10,2,22
1543,183,1,4,6,20
1522,183,1,10,8,35
1108,184,0,4,2,18
1105,184,0,12,8,20
1095,184,0,5,8,21
1107,184,2,3,3,21
1101,184,4,7,0,22
1082,184,0,9,2,23
1113,184,0,7,6,37
1086,184,1,10,7,33
1104,184,0,7,8,27
1106,184,0,6,7,34
1115,184,0,5,3,21
1093,184,2,3,1,23
1084,184,1,4,10,23
1103,184,0,5,2,21
1109,184,0,6,3,38
1085,184,1,9,9,16
1091,184,0,10,5,31
1100,184,3,5,3,17
1226,184,0,8,1,22
1204,184,5,5,1,23
1215,184,1,8,7,25
1240,184,1,6,5,17
1221,184,2,3,3,19
1219,184,1,8,8,15
1206,184,3,4,4,30
1227,184,0,11,10,23
1235,184,0,7,2,27
1213,184,1,6,5,19
1202,184,2,10,2,11
1217,184,1,7,3,38
1210,184,0,5,2,16
1232,184,1,5,3,33
1208,184,1,6,6,28
1230,184,1,9,2,21
1211,184,1,10,5,10
1239,184,0,10,6,20
1181,185,0,7,5,37
1173,185,2,6,6,32
1167,185,2,3,4,14
1169,185,0,6,5,10
1163,185,1,9,9,15
1175,185,0,4,2,19
1185,185,3,3,2,11
1196,185,0,7,9,20
1188,185,0,4,8,30
1186,185,0,7,4,25
1170,185,2,2,1,13
1199,185,1,3,4,31
1176,185,2,8,8,35
1198,185,1,3,6,30
1191,185,2,5,5,15
1182,185,0,10,6,16
1171,185,1,7,2,24
1200,185,0,7,2,20
1457,185,2,2,3,11
1446,185,0,12,9,28
1445,185,0,4,8,23
1451,185,3,9,5,16
1476,185,0,9,5,23
1470,185,1,7,0,23
1456,185,1,4,4,18
1466,185,0,7,6,25
1472,185,0,6,2,28
1465,185,0,5,4,28
1473,185,0,4,6,26
1449,185,1,2,3,20
1461,185,2,5,5,28
1479,185,2,8,1,14
1458,185,0,10,2,22
1441,185,0,8,4,24
1467,185,2,4,7,38
1471,185,1,10,5,14
1080,186,2,4,2,24
1069,186,1,4,6,28
1079,186,1,7,3,32
1058,186,0,12,7,20
1067,186,0,12,8,23
1062,186,1,7,10,18
1064,186,0,10,6,27
1049,186,0,9,3,19
1072,186,1,8,7,28
1052,186,0,4,6,20
1045,186,3,8,8,33
1055,186,0,8,8,28
1060,186,2,5,6,21
1046,186,4,4,2,13
1059,186,2,3,1,14
1075,186,1,9,5,20
1061,186,0,5,4,19
1043,186,4,10,1,14
1121,186,1,8,6,25
1156,186,2,6,3,28
1152,186,0,8,5,20
1140,186,0,9,1,22
1129,186,0,9,8,26
1126,186,2,4,7,13
1130,186,3,9,4,21
1143,186,0,5,3,11
1128,186,3,3,4,19
1138,186,2,6,3,22
1153,186,2,9,2,29
1150,186,0,7,6,30
1122,186,3,2,3,19
1151,186,0,9,8,30
1124,186,0,4,6,27
1132,186,1,4,4,20
1123,186,1,10,7,34
1149,186,0,8,5,14
1589,187,6,2,0,18
1573,187,2,4,6,33
1577,187,3,7,1,21
1575,187,1,9,3,28
1597,187,0,10,6,28
1595,187,2,9,5,35
1600,187,0,8,1,20
1585,187,0,3,2,21
1571,187,2,6,2,23
1591,187,0,9,2,12
1596,187,0,7,4,24
1599,187,2,8,4,23
1576,187,1,10,2,28
1590,187,2,4,3,19
1561,187,3,7,4,30
1580,187,0,12,3,19
1592,187,0,4,8,19
1566,187,0,5,9,18
1695,187,1,8,1,22
1686,187,4,2,5,10
1687,187,1,10,3,33
1706,187,2,6,3,32
1689,187,2,9,1,23
1709,187,3,4,0,25
1713,187,3,9,2,40
1710,187,4,9,1,12
1694,187,0,4,5,25
1682,187,1,7,8,24
1697,187,0,5,5,35
1702,187,0,9,7,15
1683,187,0,4,3,19
1693,187,2,9,3,37
1685,187,2,6,0,25
1700,187,1,12,9,30
1705,187,1,4,6,27
1720,187,0,4,10,27
1649,188,2,7,8,15
1648,188,0,7,7,35
1660,188,0,10,5,17
1668,188,2,7,2,11
1667,188,2,9,2,22
1662,188,1,9,6,28
1646,188,1,11,8,25
1676,188,0,7,3,13
1657,188,3,3,5,17
1661,188,4,8,7,28
1666,188,1,3,3,30
1672,188,0,11,5,21
1655,188,2,4,4,38
1665,188,0,12,8,20
1670,188,3,8,2,18
1659,188,4,10,4,15
1643,188,0,10,0,25
1653,188,0,5,3,13
1258,188,1,6,9,25
1274,188,2,4,0,20
1270,188,0,3,2,23
1250,188,1,10,3,21
1247,188,1,4,3,22
1273,188,1,10,6,28
1249,188,2,5,5,34
1263,188,0,7,10,18
1275,188,0,8,10,20
1254,188,3,6,0,18
1257,188,1,6,5,24
1264,188,0,5,4,25
1248,188,0,4,4,33
1277,188,0,8,6,26
1256,188,3,7,4,25
1262,188,2,12,6,25
1272,188,0,11,4,25
1261,188,0,10,6,26
1314,189,0,5,4,38
1304,189,5,10,3,20
1290,189,0,10,4,30
1288,189,2,8,5,22
1284,189,2,7,3,17
1308,189,1,3,2,35
1294,189,1,4,7,27
1303,189,1,4,5,28
1320,189,0,9,8,24
1299,189,0,7,2,22
1296,189,2,10,3,10
1301,189,2,7,3,18
1302,189,2,10,4,23
1300,189,0,8,3,39
1310,189,0,11,4,27
1295,189,2,3,3,13
1309,189,0,12,6,17
1286,189,2,9,6,38
1419,189,2,7,0,20
1432,189,0,7,7,34
1433,189,0,8,4,26
1425,189,1,10,2,20
1412,189,1,4,6,28
1440,189,5,10,0,19
1404,189,4,8,5,17
1438,189,0,4,4,24
1411,189,3,5,4,13
1413,189,3,9,1,20
1410,189,0,9,8,28
1422,189,0,9,5,32
1416,189,2,2,1,25
1409,189,0,4,7,30
1430,189,0,11,8,20
1421,189,1,10,2,25
1431,189,0,7,6,20
1439,189,5,10,3,18
1376,190,3,9,5,23
1374,190,0,10,2,37
1375,190,0,8,5,35
1361,190,1,4,4,22
1384,190,0,6,3,11
1397,190,1,4,2,25
1364,190,0,6,1,13
1369,190,1,9,5,31
1379,190,2,4,5,30
1392,190,0,6,8,38
1382,190,2,3,2,23
1399,190,0,5,7,28
1396,190,1,10,6,20
1390,190,3,10,3,15
1385,190,0,4,9,20
1370,190,0,4,8,18
1393,190,1,8,2,19
1383,190,1,10,2,20
1274,190,2,8,1,23
1280,190,1,8,2,18
1272,190,0,8,2,23
1275,190,0,7,9,17
1276,190,0,9,8,38
1277,190,1,6,2,31
1261,190,0,12,8,28
1263,190,0,5,4,28
1269,190,1,6,7,17
1244,190,0,4,1,13
1257,190,2,5,2,11
1255,190,1,8,8,34
1262,190,0,4,3,19
1266,190,0,7,5,32
1243,190,1,10,2,15
1253,190,0,4,7,22
1259,190,1,5,2,22
1246,190,0,4,4,17
1349,191,1,9,7,32
1340,191,0,11,9,19
1345,191,2,9,3,15
1338,191,1,4,2,28
1331,191,2,5,0,24
1337,191,1,3,3,38
1348,191,1,3,0,24
1357,191,1,12,2,18
1354,191,1,10,10,15
1334,191,1,9,3,10
1355,191,0,7,3,36
1330,191,1,8,4,19
1347,191,1,10,7,19
1339,191,2,4,3,25
1323,191,4,10,1,21
1341,191,0,8,6,31
1332,191,0,8,8,27
1344,191,2,5,1,11
1508,191,3,6,1,24
1489,191,1,4,4,21
1484,191,0,8,3,25
1494,191,0,6,2,17
1507,191,3,7,2,18
1504,191,0,5,10,24
1488,191,1,9,4,40
1513,191,1,2,4,16
1503,191,3,8,2,12
1482,191,0,5,6,33
1515,191,0,7,5,21
1495,191,0,5,5,10
1505,191,2,7,6,25
1483,191,0,10,8,40
1493,191,1,3,4,21
1516,191,0,3,6,31
1499,191,0,6,6,23
1514,191,0,9,2,28
1476,192,2,10,8,33
1472,192,0,6,7,33
1480,192,1,8,8,21
1468,192,0,8,3,22
1450,192,0,5,1,24
1460,192,1,4,4,20
1444,192,1,7,6,16
1457,192,1,4,1,13
1464,192,0,10,3,15
1445,192,2,7,6,21
1452,192,0,6,8,40
1477,192,2,2,5,22
1466,192,0,10,2,19
1467,192,2,6,6,26
1478,192,1,9,7,40
1463,192,2,4,5,23
1454,192,1,6,2,23
1442,192,2,7,2,22
1107,192,0,7,2,11
1101,192,1,7,3,11
1109,192,1,10,8,25
1096,192,2,6,8,32
1119,192,1,5,9,28
1108,192,3,7,5,23
1114,192,0,8,10,24
1082,192,0,5,4,23
1083,192,5,2,1,10
1089,192,3,5,2,24
1095,192,0,10,7,39
1091,192,1,7,7,23
1117,192,1,9,7,37
1086,192,1,6,5,39
1084,192,0,4,10,18
1120,192,0,2,0,25
1081,192,1,3,8,37
1115,192,0,3,5,30
1621,193,2,3,6,30
1636,193,2,10,2,20
1638,193,0,6,6,28
1614,193,1,3,2,13
1610,193,2,10,10,18
1628,193,1,11,4,28
1635,193,1,8,1,23
1634,193,2,10,3,23
1618,193,2,6,0,23
1629,193,1,10,8,23
1632,193,1,9,7,29
1619,193,2,8,7,16
1625,193,1,7,5,24
1615,193,1,10,1,15
1639,193,2,8,0,20
1607,193,0,10,5,34
1637,193,1,3,4,30
1626,193,0,10,3,23
1417,193,3,8,8,40
1406,193,0,4,8,27
1419,193,1,2,3,19
1433,193,2,4,4,27
1405,193,1,7,5,29
1404,193,0,8,2,18
1426,193,0,8,8,39
1420,193,3,4,3,24
1429,193,2,8,5,21
1436,193,1,9,7,27
1439,193,3,3,4,16
1407,193,0,4,2,21
1402,193,0,5,7,20
1414,193,1,12,7,27
1434,193,1,11,3,19
1421,193,3,6,2,15
1410,193,0,9,8,21
1425,193,1,8,2,25
1295,194,1,8,1,25
1286,194,0,6,2,20
1292,194,1,7,7,17
1281,194,1,3,3,28
1312,194,0,7,3,19
1303,194,2,5,2,40
1285,194,0,5,7,34
1296,194,3,8,2,13
1318,194,4,4,3,13
1308,194,1,8,7,35
1299,194,1,10,2,31
1288,194,1,10,6,23
1317,194,1,10,5,38
1311,194,2,5,1,24
1287,194,0,6,2,11
1284,194,0,7,1,17
1297,194,1,6,3,20
1315,194,0,6,10,26
1707,194,1,9,0,22
1706,194,0,3,5,26
1687,194,1,9,8,28
1700,194,0,9,3,21
1691,194,0,8,5,23
1693,194,1,9,3,39
1702,194,1,10,4,22
1710,194,0,3,5,11
1688,194,2,9,3,23
1692,194,2,2,4,12
1683,194,1,7,6,24
1716,194,0,5,6,34
1682,194,0,5,7,20
1708,194,0,6,1,15
1681,194,0,5,3,20
1714,194,1,8,7,28
1711,194,1,9,2,27
1712,194,2,5,0,15
1674,195,1,10,1,11
1660,195,1,10,2,26
1672,195,0,10,6,25
1662,195,0,11,10,22
1663,195,0,8,2,39
1668,195,1,4,4,11
1658,195,2,10,2,23
1642,195,2,9,3,21
1665,195,0,9,6,19
1656,195,0,4,5,34
1678,195,0,4,6,16
1670,195,2,10,1,22
1661,195,0,8,7,22
1671,195,0,2,2,17
1669,195,1,3,6,40
1649,195,1,5,10,16
1666,195,1,9,4,21
1652,195,1,5,7,36
1021,195,0,6,4,24
1036,195,1,4,4,12
1031,195,2,3,5,11
1030,195,4,9,4,12
1010,195,1,5,4,10
1020,195,2,5,4,34
1035,195,0,2,4,13
1039,195,0,7,8,22
1037,195,0,10,10,18
1006,195,4,6,5,11
1034,195,0,10,6,21
1003,195,2,9,1,10
1012,195,1,10,3,21
1018,195,1,4,4,13
1032,195,1,6,5,23
1016,195,1,3,3,27
1017,195,4,2,1,12
1022,195,0,6,6,18
1042,196,2,7,7,25
1051,196,3,8,2,20
1073,196,1,7,10,22
1065,196,3,4,3,17
1058,196,2,12,6,15
1061,196,0,9,7,12
1077,196,1,10,6,36
1057,196,2,3,2,14
1041,196,3,8,1,14
1052,196,1,6,8,35
1059,196,2,7,4,24
1067,196,0,8,6,17
1044,196,1,3,5,38
1043,196,3,10,1,16
1076,196,3,8,8,38
1080,196,3,7,1,23
1046,196,3,10,1,12
1074,196,2,11,3,16
1208,196,1,6,6,22
1233,196,0,7,5,25
1239,196,0,10,4,21
1205,196,2,5,6,21
1214,196,1,8,7,14
1203,196,2,2,2,17
1207,196,1,9,5,22
1222,196,0,7,7,39
1223,196,0,7,7,27
1219,196,2,6,2,26
1225,196,1,4,7,40
1221,196,1,3,0,22
1236,196,1,6,5,23
1215,196,0,10,6,14
1204,196,0,10,5,12
1234,196,1,7,7,20
1237,196,2,5,2,30
1201,196,2,10,2,10
1199,197,1,7,7,21
1162,197,1,4,6,29
1181,197,2,8,6,25
1168,197,1,7,0,19
1198,197,0,4,3,24
1167,197,3,6,3,17
1165,197,2,8,8,37
1195,197,0,7,4,31
1196,197,1,11,6,15
1174,197,1,5,4,20
1186,197,1,11,10,22
1191,197,3,3,5,19
1193,197,1,8,9,19
1163,197,0,7,10,15
1194,197,1,8,2,11
1190,197,1,10,8,15
1182,197,0,7,3,15
1161,197,3,10,4,20
1572,197,0,7,5,36
1576,197,1,7,2,25
1586,197,0,5,8,37
1564,197,2,2,2,16
1569,197,0,10,9,16
1597,197,0,7,5,29
1587,197,2,6,2,22
1571,197,2,7,2,21
1592,197,2,4,5,28
1562,197,2,4,0,11
1563,197,0,4,6,24
1579,197,0,3,6,33
1565,197,0,7,10,23
1590,197,2,7,4,12
1591,197,0,9,7,18
1600,197,5,3,5,19
1595,197,3,8,3,28
1596,197,0,10,2,39
1132,198,1,6,8,31
1136,198,4,6,3,18
1133,198,1,11,5,30
1155,198,5,9,1,19
1135,198,0,10,6,33
1130,198,1,9,7,40
