player_id,match_id,goals,marks,tackles,disposals
1256,111,1,10,8,25
1261,111,1,5,3,19
1396,112,2,10,5,28
1376,112,2,3,5,33
1363,112,2,2,2,25
1393,112,0,7,10,21
1371,112,1,10,4,28
1364,112,0,4,10,26
1375,112,1,3,8,24
1365,112,1,8,7,21
1372,112,0,8,8,35
1384,112,1,9,3,39
1387,112,4,9,4,22
1381,112,1,5,7,15
1366,112,0,7,7,22
1377,112,0,11,3,20
1398,112,1,9,0,15
1362,112,0,7,5,16
1390,112,1,6,7,28
1382,112,1,8,0,21
1150,112,2,4,6,38
1143,112,1,10,6,32
1139,112,1,4,5,21
1144,112,0,9,5,35
1154,112,1,5,7,26
1125,112,0,7,8,27
1148,112,3,9,1,15
1159,112,0,12,7,18
1138,112,3,6,3,20
1155,112,0,10,8,38
1146,112,1,8,0,25
1132,112,2,3,4,16
1152,112,0,10,0,16
1127,112,2,10,0,17
1124,112,4,9,7,32
1158,112,1,3,6,28
1135,112,0,10,5,20
1129,112,0,4,6,28
1288,113,2,10,7,39
1282,113,1,5,5,20
1301,113,2,8,7,26
1316,113,0,9,2,30
1284,113,0,4,2,39
1299,113,1,8,6,20
1286,113,0,8,3,19
1300,113,4,9,5,15
1304,113,0,7,3,35
1317,113,9,9,2,14
1307,113,1,4,2,17
1296,113,1,10,1,21
1306,113,0,11,9,28
1313,113,0,9,3,24
1292,113,1,6,2,24
1314,113,0,7,7,23
1290,113,1,6,2,21
1302,113,1,8,5,29
1442,113,1,4,2,34
1479,113,1,7,5,38
1445,113,0,9,5,17
1443,113,2,4,6,16
1447,113,2,5,10,30
1467,113,0,6,6,25
1444,113,2,10,5,27
1471,113,0,4,9,29
1459,113,1,10,4,25
1446,113,1,3,2,27
1478,113,2,6,4,40
1475,113,2,4,2,16
1470,113,3,4,5,24
1461,113,1,9,1,22
1468,113,0,5,7,24
1450,113,2,7,0,10
1452,113,0,8,4,33
1462,113,1,4,4,18
1692,114,2,7,10,29
1681,114,1,5,5,24
1687,114,1,8,6,28
1698,114,1,7,2,30
1705,114,4,4,3,12
1684,114,0,3,8,21
1706,114,0,3,6,35
1718,114,3,8,3,15
1694,114,3,9,0,21
1709,114,1,4,10,22
1720,114,2,3,3,29
1700,114,4,9,4,10
1703,114,2,8,2,23
1691,114,3,10,3,12
1713,114,0,5,10,24
1712,114,0,4,4,14
1699,114,1,8,5,22
1693,114,2,6,5,21
1016,114,3,6,5,36
1004,114,1,6,3,27
1024,114,4,2,0,14
1011,114,1,6,3,24
1035,114,1,6,4,20
1021,114,2,2,5,24
1012,114,0,3,7,23
1037,114,0,8,6,26
1008,114,1,2,2,23
1020,114,1,10,3,30
1017,114,0,5,4,21
1014,114,0,2,1,24
1010,114,1,5,6,39
1034,114,2,6,2,35
1033,114,2,5,5,25
1031,114,1,7,6,34
1039,114,2,6,6,27
1038,114,0,5,5,25
1522,115,1,7,4,37
1540,115,1,8,2,12
1550,115,4,6,5,19
1547,115,1,8,3,28
1548,115,2,10,7,28
1559,115,0,6,3,26
1546,115,0,10,6,19
1535,115,3,9,3,19
1539,115,1,7,7,37
1542,115,2,7,3,20
1525,115,1,6,4,25
1553,115,0,10,6,18
1545,115,1,9,5,34
1538,115,0,7,2,10
1537,115,1,9,7,19
1521,115,1,4,2,19
1523,115,1,6,5,34
1528,115,5,9,4,19
1192,115,0,6,3,25
1179,115,0,12,2,30
1188,115,3,4,2,24
1193,115,1,10,2,22
1197,115,3,3,4,22
1166,115,1,4,3,28
1196,115,3,9,4,36
1165,115,0,4,7,33
1199,115,5,9,1,15
1186,115,0,4,3,24
1180,115,2,11,2,21
1191,115,0,5,3,22
1190,115,4,4,3,22
1181,115,1,8,2,22
1171,115,2,11,2,19
1189,115,0,6,9,24
1167,115,0,11,6,24
1177,115,1,2,1,11
1677,116,0,5,6,18
1653,116,1,12,7,25
1678,116,1,8,8,38
1649,116,0,6,1,22
1669,116,3,7,4,36
1654,116,1,8,4,10
1647,116,0,8,6,37
1642,116,0,7,0,22
1658,116,1,8,7,22
1648,116,0,10,6,17
1670,116,1,8,2,39
1650,116,2,9,1,16
1666,116,5,3,2,10
1645,116,2,10,9,22
1679,116,2,7,7,22
1657,116,0,8,2,22
1672,116,2,7,7,34
1664,116,3,4,4,22
1620,116,0,6,3,16
1637,116,4,7,4,18
1602,116,0,6,7,34
1624,116,1,8,4,28
1605,116,0,9,0,23
1601,116,1,3,1,22
1609,116,0,7,2,21
1630,116,3,2,0,25
1627,116,0,7,2,12
1621,116,1,4,2,28
1639,116,2,5,6,28
1619,116,1,5,6,26
1615,116,1,4,3,17
1626,116,3,3,4,37
1635,116,2,3,1,24
1631,116,0,5,5,32
1633,116,1,5,3,31
1632,116,1,8,8,15
1064,117,1,5,3,19
1044,117,0,8,8,40
1070,117,0,5,6,20
1054,117,3,2,2,23
1062,117,0,7,2,40
1059,117,5,2,5,15
1056,117,0,6,5,37
1048,117,0,4,5,16
1063,117,0,4,8,28
1058,117,5,10,3,15
1047,117,1,7,9,21
1066,117,1,8,5,18
1068,117,1,4,8,36
1049,117,0,6,3,21
1042,117,0,10,5,28
1076,117,2,3,6,27
1046,117,0,4,10,25
1072,117,0,7,7,20
1507,117,0,4,2,23
1502,117,1,7,7,33
1517,117,0,6,2,25
1483,117,1,9,7,24
1485,117,0,8,6,37
1489,117,0,9,10,16
1518,117,2,6,5,16
1487,117,1,3,2,28
1500,117,0,10,3,26
1496,117,6,5,0,10
1503,117,3,4,10,27
1488,117,1,8,7,19
1511,117,0,5,7,24
1481,117,0,4,7,11
1520,117,2,10,4,28
1519,117,3,9,0,11
1510,117,2,3,5,22
1505,117,0,4,10,15
1643,118,0,7,1,19
1647,118,3,3,4,33
1664,118,0,8,4,32
1652,118,3,3,4,31
1670,118,0,3,5,21
1658,118,0,5,5,15
1680,118,3,3,1,20
1642,118,2,5,5,25
1663,118,1,8,6,26
1653,118,1,8,10,21
1660,118,0,3,1,16
1673,118,1,3,4,26
1645,118,1,6,7,30
1677,118,2,11,9,22
1651,118,0,10,7,35
1667,118,1,6,3,29
1649,118,1,8,7,18
1656,118,0,5,4,38
1484,118,0,10,5,17
1508,118,0,7,7,38
1499,118,2,8,6,20
1515,118,0,7,9,17
1507,118,0,7,6,37
1485,118,1,4,6,39
1506,118,0,3,8,27
1501,118,2,6,1,13
1493,118,2,5,2,17
1482,118,5,8,0,10
1509,118,2,11,6,20
1483,118,1,8,3,19
1513,118,3,4,2,12
1481,118,1,8,2,16
1517,118,0,9,2,17
1514,118,0,9,1,23
1511,118,0,10,4,19
1518,118,1,3,4,24
1235,119,1,5,6,35
1209,119,2,10,5,34
1203,119,3,7,5,22
1225,119,0,9,3,16
1239,119,3,9,1,17
1212,119,1,4,4,28
1232,119,2,6,4,22
1201,119,0,9,10,27
1234,119,2,7,3,14
1231,119,0,11,8,22
1216,119,0,8,3,39
1223,119,1,4,5,18
1233,119,4,8,3,16
1211,119,1,7,8,32
1219,119,0,6,2,20
1218,119,2,9,2,11
1229,119,1,8,6,29
1214,119,1,9,7,15
1105,119,0,4,2,25
1106,119,2,6,6,12
1118,119,2,6,5,30
1112,119,1,5,2,25
1104,119,0,4,8,29
1101,119,0,8,8,23
1084,119,2,2,2,22
1107,119,0,6,10,22
1082,119,1,7,9,15
1081,119,2,9,4,13
1103,119,3,8,2,21
1093,119,0,9,2,20
1119,119,2,6,4,28
1091,119,0,7,7,32
1087,119,1,10,5,31
1102,119,2,9,2,18
1088,119,0,5,7,23
1113,119,1,5,7,25
1197,120,2,10,1,25
1169,120,3,2,2,11
1177,120,2,9,4,18
1200,120,0,6,5,10
1164,120,2,10,2,21
1189,120,1,4,6,25
1173,120,1,4,7,29
1195,120,0,9,4,15
1190,120,1,8,6,29
1162,120,1,3,1,16
1176,120,1,10,5,22
1196,120,1,3,8,27
1175,120,0,6,5,38
1171,120,0,12,6,20
1198,120,1,4,7,30
1163,120,1,2,4,22
1168,120,0,9,7,23
1186,120,0,10,10,24
1123,120,0,4,3,33
1142,120,1,6,5,18
1131,120,0,7,10,21
1136,120,0,4,6,18
1154,120,0,8,5,18
1121,120,0,8,4,21
1127,120,2,10,0,15
1130,120,0,4,3,21
1160,120,0,9,4,31
1128,120,0,4,3,16
1152,120,0,10,1,15
1151,120,0,7,2,21
1129,120,0,4,6,39
1155,120,0,10,3,35
1133,120,3,10,3,19
1157,120,0,6,2,24
1134,120,1,6,4,25
1156,120,0,6,6,12
1617,121,1,8,4,27
1603,121,5,4,3,28
1640,121,0,5,6,40
1633,121,1,10,4,39
1620,121,2,4,3,23
1615,121,3,8,3,24
1610,121,0,6,7,30
1608,121,0,10,6,40
1601,121,2,7,1,23
1626,121,1,6,4,23
1629,121,2,8,1,24
1632,121,0,7,4,28
1621,121,1,5,3,29
1636,121,0,6,1,15
1607,121,2,3,5,14
1628,121,0,5,3,17
1638,121,2,11,3,17
1612,121,0,7,5,19
1266,121,1,9,0,18
1268,121,0,5,5,24
1279,121,1,7,2,13
1244,121,0,6,10,26
1265,121,1,8,7,27
1246,121,0,4,3,23
1269,121,4,4,3,16
1275,121,1,9,4,25
1245,121,1,9,5,21
1261,121,0,10,7,16
1253,121,0,7,2,21
1273,121,4,4,4,21
1247,121,0,8,2,15
1258,121,1,5,7,30
1243,121,0,8,3,13
1274,121,0,10,1,20
1242,121,3,8,5,17
1257,121,0,5,10,20
1301,122,0,9,10,25
1298,122,0,3,1,12
1293,122,1,10,6,27
1285,122,0,9,4,21
1294,122,1,7,2,30
1305,122,1,9,3,24
1303,122,6,8,4,24
1320,122,2,6,6,25
1289,122,1,6,5,20
1302,122,3,7,6,29
1313,122,3,5,1,12
1309,122,1,6,3,20
1314,122,1,6,7,22
1304,122,0,3,5,34
1300,122,1,3,3,20
1310,122,0,4,1,25
1292,122,1,9,4,17
1315,122,4,3,4,15
1420,122,0,4,6,21
1429,122,1,10,4,24
1422,122,2,8,1,20
1418,122,4,8,4,25
1413,122,0,9,7,21
1414,122,0,4,4,11
1433,122,1,7,7,27
1415,122,1,5,4,15
1438,122,2,9,6,23
1419,122,3,6,7,35
1404,122,1,8,3,31
1407,122,0,6,1,18
1430,122,0,9,4,20
1427,122,2,5,5,40
1437,122,0,5,10,28
1424,122,1,9,10,16
1440,122,0,7,10,18
1439,122,2,7,4,16
1568,123,0,6,2,18
1591,123,1,6,2,37
1588,123,1,5,5,40
1564,123,0,7,4,28
1577,123,1,11,7,22
1561,123,0,7,9,26
1598,123,0,9,5,22
1593,123,1,9,1,17
1574,123,1,6,3,37
1600,123,1,8,2,21
1583,123,1,4,5,16
1585,123,2,10,1,23
1596,123,0,3,5,27
1582,123,1,4,7,27
1562,123,0,5,3,12
1581,123,2,7,3,31
1597,123,3,4,2,37
1576,123,3,6,8,25
1457,123,2,8,5,24
1458,123,0,5,2,29
1444,123,1,8,6,27
1477,123,4,2,4,10
1447,123,1,9,3,20
1452,123,2,6,8,21
1470,123,1,5,4,11
1469,123,0,9,2,23
1449,123,0,10,3,29
1473,123,0,4,8,28
1471,123,1,12,9,16
1464,123,0,9,7,36
1466,123,2,5,0,12
1453,123,0,2,0,13
1441,123,1,4,3,21
1472,123,0,10,2,14
1445,123,2,2,4,17
1467,123,1,11,7,18
1080,124,4,8,4,22
1074,124,2,4,5,21
1053,124,1,5,6,23
1070,124,1,8,3,17
1049,124,1,5,2,11
1072,124,1,4,5,37
1050,124,1,8,7,34
1044,124,1,3,4,27
1058,124,2,6,3,19
1063,124,1,12,6,19
1079,124,0,12,6,30
1071,124,0,3,3,12
1078,124,0,10,9,23
1062,124,0,8,3,25
1061,124,1,6,3,32
1054,124,2,6,3,13
1069,124,3,9,5,15
1065,124,4,2,4,20
1715,124,1,4,8,22
1696,124,1,9,2,23
1702,124,1,4,5,24
1698,124,0,5,2,28
1710,124,2,9,3,24
1692,124,1,9,9,26
1719,124,1,7,4,15
1708,124,0,7,3,32
1704,124,1,10,7,25
1717,124,0,9,9,23
1699,124,1,6,4,26
1709,124,0,10,6,17
1693,124,2,9,4,21
1688,124,2,3,5,40
1714,124,1,5,2,24
1718,124,1,9,0,15
1687,124,2,5,3,22
1685,124,1,5,3,22
1372,125,1,10,7,22
1382,125,3,3,1,11
1365,125,1,6,3,22
1362,125,1,5,2,16
1366,125,0,4,3,19
1363,125,1,5,4,20
1364,125,0,10,7,18
1388,125,3,4,3,14
1393,125,1,10,7,22
1396,125,0,7,10,22
1361,125,0,5,5,25
1375,125,0,4,2,33
1384,125,0,9,7,23
1371,125,5,4,8,24
1394,125,2,7,4,31
1398,125,1,2,1,16
1397,125,0,5,2,26
1386,125,1,5,5,38
1550,125,1,9,0,10
1527,125,1,6,9,27
1522,125,3,5,4,32
1531,125,3,3,4,13
1524,125,0,4,6,16
1526,125,0,6,4,40
1533,125,1,5,5,20
1538,125,3,2,4,24
1543,125,1,4,4,17
1532,125,0,8,1,19
1536,125,2,9,6,25
1548,125,1,10,4,25
1546,125,0,8,3,20
1528,125,0,4,5,15
1529,125,3,11,10,24
1539,125,2,7,5,30
1530,125,1,4,9,19
1551,125,2,2,5,17
1356,126,0,6,7,40
1348,126,2,2,1,12
1328,126,1,7,0,23
1337,126,1,4,4,34
1345,126,0,11,10,22
1331,126,2,2,3,16
1325,126,0,10,5,18
1349,126,0,10,2,22
1347,126,1,10,6,20
1343,126,0,7,4,40
1353,126,1,5,6,21
1350,126,1,6,5,12
1359,126,1,10,4,33
1329,126,0,9,9,21
1342,126,0,8,3,25
1339,126,1,10,3,21
1327,126,2,2,4,13
1323,126,1,7,4,19
1014,126,2,10,1,13
1027,126,0,6,2,22
1001,126,0,7,5,19
1002,126,0,11,4,20
1026,126,1,3,2,19
1012,126,0,9,8,35
1007,126,2,5,2,40
1040,126,1,10,3,28
1031,126,0,10,4,34
1003,126,3,9,7,30
1005,126,1,3,5,19
1035,126,0,3,5,29
1029,126,1,4,1,14
1008,126,2,6,1,23
1018,126,1,10,5,21
1015,126,3,8,3,21
1030,126,6,5,4,23
1024,126,2,4,1,19
1335,127,1,6,2,12
1343,127,1,6,3,25
1346,127,1,10,8,15
1355,127,0,6,6,34
1359,127,0,4,8,20
1341,127,1,8,6,21
1340,127,0,12,5,25
1350,127,3,2,1,20
1329,127,0,4,3,24
1347,127,0,4,5,25
1323,127,3,5,3,12
1321,127,0,6,3,11
1345,127,0,4,10,18
1342,127,1,10,4,29
1332,127,0,3,5,17
1351,127,1,8,5,15
1331,127,2,9,2,10
1357,127,1,10,4,15
1061,127,2,9,6,39
1049,127,0,9,5,20
1041,127,2,8,3,11
1051,127,0,6,3,24
1066,127,1,3,5,15
1043,127,0,4,6,30
1042,127,1,10,9,30
1054,127,1,3,3,18
1059,127,3,10,4,10
1056,127,2,6,6,30
1072,127,1,10,7,35
1077,127,2,5,2,20
1076,127,1,3,2,22
1062,127,1,8,4,21
1050,127,2,8,8,25
1048,127,0,6,2,18
1070,127,1,6,3,18
1074,127,3,2,3,22
1380,128,2,4,4,26
1369,128,0,4,7,20
1391,128,2,3,1,10
1372,128,0,7,6,25
1382,128,3,2,0,23
1366,128,1,7,2,17
1371,128,1,6,8,25
1397,128,1,4,5,23
1392,128,0,4,9,27
1376,128,1,7,4,23
1381,128,1,11,3,29
1374,128,1,5,5,38
1396,128,1,7,8,15
1367,128,3,9,4,18
1362,128,1,8,6,20
1400,128,0,8,1,24
1379,128,1,12,9,27
1389,128,3,5,0,20
1270,128,0,6,6,22
1252,128,2,9,3,23
1251,128,1,4,1,12
1276,128,0,5,2,39
1248,128,0,5,2,11
1262,128,0,7,5,19
1259,128,2,9,4,27
1249,128,3,5,0,17
1250,128,0,10,2,32
1275,128,1,9,9,15
1278,128,0,8,7,26
1247,128,0,4,10,17
1264,128,0,8,3,38
1253,128,0,8,4,30
1279,128,2,4,1,21
1260,128,0,6,3,28
1280,128,0,7,7,22
1268,128,0,9,8,15
1597,129,0,6,4,35
1578,129,0,5,7,24
1577,129,0,10,2,16
1575,129,2,9,5,11
1588,129,2,10,8,40
1576,129,0,6,2,24
1600,129,0,8,3,37
1589,129,2,5,1,12
1592,129,2,10,2,33
1564,129,1,10,8,30
1593,129,0,5,5,11
1579,129,0,4,7,28
1562,129,2,2,1,20
1563,129,1,7,0,21
1591,129,1,6,8,27
1599,129,1,9,7,24
1569,129,0,7,7,16
1561,129,0,4,6,17
1616,129,2,6,4,28
1639,129,1,8,5,34
1614,129,2,2,3,19
1625,129,2,4,1,17
1636,129,1,8,1,12
1607,129,1,2,4,11
1606,129,0,7,5,27
1620,129,0,8,6,16
1615,129,4,4,5,16
1637,129,4,6,5,25
1612,129,1,6,9,24
1632,129,0,8,6,24
1602,129,2,7,6,24
1618,129,0,7,4,24
1610,129,1,7,9,26
1619,129,0,9,6,25
1631,129,0,3,8,40
1613,129,0,10,4,17
1405,130,1,9,2,26
1416,130,1,8,4,32
1440,130,1,11,5,15
1401,130,1,8,10,15
1431,130,0,3,4,26
1419,130,1,4,8,26
1421,130,0,9,1,13
1426,130,2,7,0,24
1408,130,0,8,10,24
1436,130,2,4,2,16
1417,130,1,6,5,11
1429,130,3,2,5,15
1410,130,2,10,4,20
1411,130,1,3,3,33
1403,130,2,9,2,18
1437,130,1,11,9,30
1420,130,0,5,2,22
1432,130,1,7,4,25
1293,130,3,8,5,24
1312,130,0,4,5,12
1310,130,0,7,7,10
1306,130,1,9,7,24
1295,130,1,6,4,21
1281,130,1,7,8,26
1298,130,5,8,1,21
1314,130,0,6,1,12
1305,130,1,4,2,34
1288,130,1,5,3,37
1307,130,0,10,1,21
1294,130,1,5,10,17
1282,130,1,12,9,29
1291,130,1,6,3,24
1304,130,1,9,5,23
1289,130,2,10,1,11
1285,130,0,9,6,26
1308,130,2,9,4,21
1111,131,0,2,0,13
1112,131,2,5,5,24
1114,131,2,4,7,27
1085,131,0,8,9,29
1117,131,1,10,3,21
1098,131,0,4,3,25
1093,131,0,11,2,17
1103,131,2,5,1,17
1095,131,1,4,4,22
1091,131,0,10,2,26
1105,131,0,6,6,20
1104,131,1,5,4,15
1118,131,0,7,3,24
1094,131,2,12,9,22
1108,131,0,4,4,30
1097,131,2,4,5,25
1099,131,1,8,10,17
1119,131,1,8,4,30
1520,131,3,9,7,26
1498,131,1,7,5,13
1508,131,0,5,8,36
1487,131,1,3,2,26
1499,131,0,6,4,20
1512,131,0,7,3,40
1486,131,0,7,2,21
1510,131,0,10,5,30
1495,131,2,4,9,17
1505,131,0,6,9,30
1513,131,0,5,2,23
1493,131,5,6,1,18
1489,131,1,6,10,18
1503,131,0,11,5,16
1504,131,1,9,0,17
1481,131,0,7,7,13
1491,131,3,6,4,26
1497,131,1,7,2,25
1157,132,1,8,2,21
1131,132,0,11,7,17
1127,132,2,4,2,21
1128,132,1,4,7,28
1132,132,1,9,1,17
1155,132,1,10,7,26
1134,132,1,6,4,26
1130,132,0,10,1,12
1135,132,1,9,4,38
1151,132,0,12,5,24
1147,132,1,9,3,21
1146,132,2,10,4,14
1137,132,0,5,3,22
1145,132,0,5,4,18
1154,132,0,12,8,15
1160,132,2,9,6,34
1121,132,3,4,4,17
1124,132,0,9,4,36
1701,132,0,11,6,23
1691,132,0,7,5,13
1716,132,0,7,3,25
1685,132,3,6,3,33
1706,132,1,8,2,21
1712,132,1,7,4,14
1703,132,0,10,8,23
1718,132,1,10,3,10
1699,132,0,9,3,31
1693,132,1,7,4,22
1684,132,1,5,6,20
1707,132,1,6,1,11
1692,132,0,6,7,20
1690,132,1,6,2,20
1708,132,1,8,5,23
1711,132,2,7,0,10
1720,132,0,8,4,27
1695,132,0,4,6,12
1544,133,0,9,9,20
1536,133,2,4,7,37
1542,133,2,3,3,20
1549,133,0,9,5,36
1554,133,0,8,2,21
1524,133,1,12,5,24
1555,133,0,8,4,30
1553,133,1,6,7,12
1547,133,1,8,7,24
1558,133,0,6,5,11
1525,133,1,7,8,30
1556,133,2,3,3,10
1540,133,1,10,5,20
1531,133,1,7,3,24
1545,133,0,7,4,23
1533,133,1,9,5,26
1560,133,2,6,4,29
1534,133,2,10,5,11
1462,133,1,8,6,26
1441,133,1,4,0,21
1446,133,2,8,8,25
1474,133,1,10,2,17
1453,133,0,6,3,15
1463,133,0,8,7,23
1449,133,0,4,8,17
1459,133,0,6,4,38
1475,133,2,8,2,20
1455,133,1,2,5,21
1470,133,2,6,4,14
1473,133,0,12,3,27
1469,133,0,5,7,22
1466,133,0,9,2,23
1452,133,1,10,5,27
1468,133,1,3,4,39
1456,133,2,11,10,22
1444,133,3,9,4,35
1653,134,1,9,2,24
1676,134,1,10,3,29
1658,134,1,11,7,22
1656,134,1,10,3,39
1664,134,0,7,8,36
1646,134,0,10,8,18
1652,134,1,8,4,39
1645,134,0,5,3,15
1678,134,1,7,4,28
1659,134,0,7,6,21
1641,134,1,8,1,13
1647,134,1,8,6,30
1669,134,1,3,2,40
1668,134,1,9,5,16
1665,134,0,7,6,10
1649,134,0,5,1,22
1648,134,0,4,8,23
1654,134,2,7,2,16
1010,134,3,3,7,36
1009,134,2,10,6,23
1033,134,4,9,2,18
1006,134,0,6,6,28
1038,134,0,8,2,22
1007,134,4,4,8,30
1015,134,0,8,0,10
1035,134,0,8,2,26
1022,134,0,10,2,25
1029,134,0,7,1,12
1019,134,2,10,0,16
1024,134,1,10,2,11
1025,134,0,9,7,19
1018,134,1,9,10,17
1014,134,0,2,3,22
1031,134,1,10,2,28
1039,134,0,10,7,36
1017,134,0,12,10,26
1195,135,1,6,3,24
1168,135,0,4,3,40
1200,135,0,6,7,21
1172,135,1,10,2,21
1171,135,0,10,8,17
1177,135,3,9,1,18
1194,135,3,5,4,21
1167,135,2,5,3,28
1192,135,0,3,4,23
1184,135,4,8,5,17
1161,135,2,2,3,14
1179,135,0,7,6,28
1169,135,1,7,4,20
1174,135,0,10,7,25
1173,135,1,6,3,21
1166,135,2,5,4,33
1162,135,5,4,5,24
1188,135,1,10,2,27
1204,135,1,4,7,14
1224,135,1,5,2,25
1233,135,3,4,0,17
1206,135,0,11,10,18
1202,135,2,10,4,13
1215,135,0,9,4,39
1226,135,4,10,4,23
1230,135,2,10,3,12
1234,135,0,2,5,22
1211,135,2,10,7,34
1210,135,2,9,0,12
1231,135,0,7,7,27
1207,135,0,3,8,39
1227,135,1,12,7,18
1235,135,1,9,6,27
1232,135,0,9,8,25
1203,135,2,6,0,17
1214,135,0,10,5,17
1407,136,0,3,3,13
1436,136,2,3,3,12
1424,136,2,8,6,28
1405,136,2,3,2,33
1420,136,1,5,4,30
1410,136,0,8,2,38
1427,136,0,8,6,21
1401,136,3,6,7,24
1439,136,3,7,2,22
1409,136,3,7,4,21
1435,136,1,9,4,23
1433,136,1,3,2,34
1423,136,0,9,6,22
1408,136,0,7,3,17
1413,136,0,4,4,18
1428,136,1,9,0,25
1415,136,4,9,5,12
1402,136,0,10,2,16
1370,136,0,7,2,35
1391,136,3,8,0,14
1380,136,1,7,4,28
1396,136,1,9,5,21
1378,136,1,3,6,21
1376,136,2,7,8,28
1361,136,0,5,5,13
1388,136,1,3,2,25
1373,136,4,4,5,10
1395,136,1,9,1,16
1369,136,0,5,1,23
1399,136,4,9,2,23
1379,136,1,11,4,25
1387,136,1,8,3,20
1377,136,1,4,4,19
1366,136,1,9,7,23
1397,136,0,8,3,26
1367,136,0,8,0,20
1504,137,2,9,4,24
1485,137,2,3,5,32
1515,137,0,9,10,17
1494,137,2,12,7,15
1489,137,1,12,2,16
1511,137,1,8,8,17
1493,137,2,6,0,17
1513,137,0,7,2,25
1507,137,1,6,6,28
1492,137,2,3,4,17
1518,137,1,10,2,19
1512,137,1,10,2,32
1495,137,0,7,2,30
1516,137,2,7,5,25
1486,137,0,5,4,10
1505,137,0,11,9,15
1491,137,0,3,7,33
1508,137,0,6,5,31
1619,137,0,9,7,23
1615,137,4,6,0,23
1628,137,0,9,10,17
1635,137,6,7,3,13
1621,137,3,7,7,29
1618,137,3,3,3,37
1613,137,0,9,7,18
1637,137,2,5,2,13
1604,137,2,10,2,11
1625,137,0,10,3,19
1614,137,1,7,1,22
1607,137,1,7,5,15
1617,137,0,5,6,39
1606,137,1,6,5,35
1616,137,1,4,3,29
1622,137,2,9,4,16
1620,137,0,8,2,23
1610,137,0,7,5,24
1042,138,0,7,2,15
1076,138,0,6,8,40
1059,138,1,8,0,10
1063,138,0,9,3,22
1051,138,0,10,2,38
1048,138,1,5,3,13
1049,138,0,5,7,13
1061,138,1,10,4,29
1072,138,0,7,6,28
1079,138,0,6,7,28
1070,138,1,7,1,24
1060,138,0,9,2,16
1071,138,1,6,2,15
1073,138,0,5,6,26
1050,138,2,9,7,24
1067,138,1,7,7,24
1074,138,1,10,4,15
1054,138,1,4,4,10
1253,138,2,7,5,22
1278,138,0,9,10,19
1259,138,2,10,3,29
1252,138,1,8,0,14
1277,138,0,5,8,22
1279,138,1,5,5,23
1262,138,2,3,2,22
1275,138,0,5,3,22
1264,138,1,7,3,39
1241,138,0,6,2,25
1243,138,2,8,1,22
1272,138,0,8,2,40
1280,138,3,9,3,25
1249,138,1,5,4,24
1260,138,1,6,6,33
1247,138,0,4,7,19
1267,138,0,9,8,23
1276,138,0,5,7,32
1580,139,0,5,5,22
1575,139,2,2,0,10
1585,139,2,5,2,19
1588,139,0,7,7,27
1570,139,2,10,4,17
1590,139,2,10,5,22
1574,139,3,3,5,26
1573,139,5,8,4,10
1591,139,2,10,2,20
1569,139,1,5,10,19
1564,139,0,11,3,29
1561,139,0,8,3,22
1572,139,1,8,1,19
1582,139,2,5,8,31
1583,139,4,2,5,13
1577,139,2,9,7,29
1598,139,0,7,3,21
1563,139,1,2,5,15
1471,139,0,11,7,27
1468,139,0,10,4,37
1459,139,0,9,4,27
1475,139,1,10,1,22
1477,139,1,4,2,21
1478,139,1,8,5,25
1455,139,1,7,5,12
1445,139,2,10,0,11
1470,139,1,8,4,15
1441,139,2,5,2,25
1466,139,2,2,4,10
1452,139,0,8,2,35
1446,139,0,8,2,25
1450,139,0,3,4,16
1458,139,0,10,7,27
1449,139,0,6,3,22
1443,139,0,5,1,21
1463,139,2,6,2,27
1021,140,0,4,0,12
1032,140,1,9,7,26
1037,140,1,5,3,19
1007,140,2,8,6,27
1011,140,0,9,4,34
1017,140,3,10,3,16
1013,140,1,4,1,16
1036,140,1,8,4,20
1010,140,3,5,7,25
1002,140,0,6,10,29
1039,140,2,8,7,27
1001,140,1,4,7,28
1034,140,1,10,5,21
1012,140,0,9,5,23
1030,140,1,10,3,14
1004,140,4,3,6,34
1026,140,0,7,4,16
1038,140,0,7,4,16
1152,140,0,10,0,15
1153,140,0,12,6,19
1143,140,1,7,2,40
1157,140,0,8,0,20
1151,140,0,4,6,28
1136,140,1,11,5,29
1146,140,2,3,2,17
1134,140,2,3,4,21
1133,140,0,9,0,20
1142,140,1,5,3,24
1137,140,0,6,5,11
1158,140,1,5,4,37
1125,140,0,9,7,35
1150,140,2,9,4,39
1139,140,0,11,7,21
1122,140,1,9,6,25
1145,140,0,9,7,26
1126,140,4,8,0,18
1340,141,0,5,4,25
1354,141,0,8,10,21
1331,141,2,3,0,24
1333,141,1,4,3,16
1339,141,2,9,4,28
1357,141,1,5,9,30
1342,141,0,8,2,33
1328,141,2,6,1,25
1353,141,0,9,7,22
1325,141,1,6,3,10
1345,141,0,10,2,25
1324,141,0,5,2,17
1352,141,3,7,4,23
1321,141,0,9,4,10
1347,141,0,4,4,27
1344,141,1,7,5,37
1338,141,2,9,8,32
1356,141,0,3,4,21
1290,141,0,12,10,28
1291,141,1,7,4,23
1304,141,1,3,3,28
1318,141,0,7,5,18
1286,141,0,5,5,12
1289,141,3,9,2,12
1285,141,0,8,8,15
1309,141,4,3,1,23
1313,141,2,8,5,20
1306,141,1,5,5,27
1300,141,3,7,5,10
